"Method","DupRate","LossRate","InputType","Replicate","Error"
"MulRF","0.2",1,"Input: Est. (100bp)",39,0.141732768844813
"DupTree","0.2",1,"Input: Est. (100bp)",39,0.0566774339764379
"A-Pro","0.2",1,"Input: Est. (100bp)",39,0.0539424585644156
"MulRF","1",1,"Input: Est. (100bp)",39,0.121326523087919
"DupTree","1",1,"Input: Est. (100bp)",39,0.0878306120983325
"A-Pro","1",1,"Input: Est. (100bp)",39,0.0294403968006372
"MulRF","2",1,"Input: Est. (100bp)",39,0.172045524083078
"DupTree","2",1,"Input: Est. (100bp)",39,0.0658576901187189
"A-Pro","2",1,"Input: Est. (100bp)",39,0.0466397350374609
"MulRF","5",1,"Input: Est. (100bp)",39,0.141425813455135
"DupTree","5",1,"Input: Est. (100bp)",39,0.0822038603946567
"A-Pro","5",1,"Input: Est. (100bp)",39,0.0492616873607039
"MulRF","0",0,"Input: Est. (500bp)",39,0.168095979448408
"DupTree","0",0,"Input: Est. (500bp)",39,0.09284685368184
"A-Pro","0",0,"Input: Est. (500bp)",39,0.0339648341201246
"MulRF","0.2",0,"Input: Est. (500bp)",39,0.149718141406775
"DupTree","0.2",0,"Input: Est. (500bp)",39,0.0853937297943048
"A-Pro","0.2",0,"Input: Est. (500bp)",39,0.0537506158370525
"MulRF","1",0,"Input: Est. (500bp)",39,0.146980936583132
"DupTree","1",0,"Input: Est. (500bp)",39,0.0734901820658706
"A-Pro","1",0,"Input: Est. (500bp)",39,0.027740380410105
"MulRF","2",0,"Input: Est. (500bp)",39,0.135940137952566
"DupTree","2",0,"Input: Est. (500bp)",39,0.0681299361633137
"A-Pro","2",0,"Input: Est. (500bp)",39,0.0233125929627568
"MulRF","5",0,"Input: Est. (500bp)",39,0.169791338983923
"DupTree","5",0,"Input: Est. (500bp)",39,0.0533529454143718
"A-Pro","5",0,"Input: Est. (500bp)",39,0.0521680851466954
"MulRF","0",0.1,"Input: Est. (500bp)",39,0.16891147967428
"DupTree","0",0.1,"Input: Est. (500bp)",39,0.0822779488633387
"A-Pro","0",0.1,"Input: Est. (500bp)",39,0.0287168539408594
"MulRF","0.2",0.1,"Input: Est. (500bp)",39,0.157677506171167
"DupTree","0.2",0.1,"Input: Est. (500bp)",39,0.0590919480659068
"A-Pro","0.2",0.1,"Input: Est. (500bp)",39,0.0349328902456909
"MulRF","1",0.1,"Input: Est. (500bp)",39,0.140035461224616
"DupTree","1",0.1,"Input: Est. (500bp)",39,0.0818676847382449
"A-Pro","1",0.1,"Input: Est. (500bp)",39,0.0333810051064938
"MulRF","2",0.1,"Input: Est. (500bp)",39,0.115617804620415
"DupTree","2",0.1,"Input: Est. (500bp)",39,0.0840820635203272
"A-Pro","2",0.1,"Input: Est. (500bp)",39,0.035858494695276
"MulRF","5",0.1,"Input: Est. (500bp)",39,0.156052947379649
"DupTree","5",0.1,"Input: Est. (500bp)",39,0.0936407578061335
"A-Pro","5",0.1,"Input: Est. (500bp)",39,0.0212689453363419
"MulRF","0",0.5,"Input: Est. (500bp)",39,0.178487581461668
"DupTree","0",0.5,"Input: Est. (500bp)",39,0.0566132760955952
"A-Pro","0",0.5,"Input: Est. (500bp)",39,0.0477875825669616
"MulRF","0.2",0.5,"Input: Est. (500bp)",39,0.136073135677725
"DupTree","0.2",0.5,"Input: Est. (500bp)",39,0.0596069461666048
"A-Pro","0.2",0.5,"Input: Est. (500bp)",39,0.0467121361847967
"MulRF","1",0.5,"Input: Est. (500bp)",39,0.148171046394855
"DupTree","1",0.5,"Input: Est. (500bp)",39,0.0787147282389924
"A-Pro","1",0.5,"Input: Est. (500bp)",39,0.0300886356178671
"MulRF","2",0.5,"Input: Est. (500bp)",39,0.100069039128721
"DupTree","2",0.5,"Input: Est. (500bp)",39,0.0619121528347023
"A-Pro","2",0.5,"Input: Est. (500bp)",39,0.0576402398757637
"MulRF","5",0.5,"Input: Est. (500bp)",39,0.141961159482598
"DupTree","5",0.5,"Input: Est. (500bp)",39,0.0840943510527723
"A-Pro","5",0.5,"Input: Est. (500bp)",39,0.0256037774868309
"MulRF","0",1,"Input: Est. (500bp)",39,0.101483348105103
"DupTree","0",1,"Input: Est. (500bp)",39,0.0853275003959425
"A-Pro","0",1,"Input: Est. (500bp)",39,0.0279783217143267
"MulRF","0.2",1,"Input: Est. (500bp)",39,0.102959047425538
"DupTree","0.2",1,"Input: Est. (500bp)",39,0.0818554776837118
"A-Pro","0.2",1,"Input: Est. (500bp)",39,0.0212529546581209
"MulRF","1",1,"Input: Est. (500bp)",39,0.140815573539585
"DupTree","1",1,"Input: Est. (500bp)",39,0.0802028602105565
"A-Pro","1",1,"Input: Est. (500bp)",39,0.0298593261931092
"MulRF","2",1,"Input: Est. (500bp)",39,0.116122488062829
"DupTree","2",1,"Input: Est. (500bp)",39,0.078313255996909
"A-Pro","2",1,"Input: Est. (500bp)",39,0.0263185875397176
"MulRF","5",1,"Input: Est. (500bp)",39,0.109880246464163
"DupTree","5",1,"Input: Est. (500bp)",39,0.0520606528036296
"A-Pro","5",1,"Input: Est. (500bp)",39,0.0285604666359723
"MulRF","0",0,"Input: true",39,0.102474133633077
"DupTree","0",0,"Input: true",39,0.0816296525998041
"A-Pro","0",0,"Input: true",39,0.0266678967420012
"MulRF","0.2",0,"Input: true",39,0.134364416599274
"DupTree","0.2",0,"Input: true",39,0.0589399894699454
"A-Pro","0.2",0,"Input: true",39,0.0568702036887407
"MulRF","1",0,"Input: true",39,0.158839689102024
"DupTree","1",0,"Input: true",39,0.0723762671230361
"A-Pro","1",0,"Input: true",39,0.0536944166291505
"MulRF","2",0,"Input: true",39,0.10732796413824
"DupTree","2",0,"Input: true",39,0.0755302884732373
"A-Pro","2",0,"Input: true",39,0.059890996934846
"MulRF","5",0,"Input: true",39,0.120736190602183
"DupTree","5",0,"Input: true",39,0.0974786010803655
"A-Pro","5",0,"Input: true",39,0.0390436376724392
"MulRF","0",0.1,"Input: true",39,0.153229615315795
"DupTree","0",0.1,"Input: true",39,0.0519637343473733
"A-Pro","0",0.1,"Input: true",39,0.054233509991318
"MulRF","0.2",0.1,"Input: true",39,0.144358886629343
"DupTree","0.2",0.1,"Input: true",39,0.0822546316660009
"A-Pro","0.2",0.1,"Input: true",39,0.0247905184514821
"MulRF","1",0.1,"Input: true",39,0.172402924355119
"DupTree","1",0.1,"Input: true",39,0.0912216203752905
"A-Pro","1",0.1,"Input: true",39,0.0434414687380195
"MulRF","2",0.1,"Input: true",39,0.160980896428227
"DupTree","2",0.1,"Input: true",39,0.0907969216466881
"A-Pro","2",0.1,"Input: true",39,0.0379530591610819
"MulRF","5",0.1,"Input: true",39,0.166743681970984
"DupTree","5",0.1,"Input: true",39,0.0679433953482658
"A-Pro","5",0.1,"Input: true",39,0.0441122400108725
"MulRF","0",0.5,"Input: true",39,0.132766539175063
"DupTree","0",0.5,"Input: true",39,0.0881383709958755
"A-Pro","0",0.5,"Input: true",39,0.0201380961295217
"MulRF","0.2",0.5,"Input: true",39,0.162284698858857
"DupTree","0.2",0.5,"Input: true",39,0.0549317399505526
"A-Pro","0.2",0.5,"Input: true",39,0.0396018220670521
"MulRF","1",0.5,"Input: true",39,0.106671099625528
"DupTree","1",0.5,"Input: true",39,0.0553702002158389
"A-Pro","1",0.5,"Input: true",39,0.0470913930237293
"MulRF","2",0.5,"Input: true",39,0.154639078192413
"DupTree","2",0.5,"Input: true",39,0.0847662306041457
"A-Pro","2",0.5,"Input: true",39,0.0554067519120872
"MulRF","5",0.5,"Input: true",39,0.106379625424743
"DupTree","5",0.5,"Input: true",39,0.0763676506932825
"A-Pro","5",0.5,"Input: true",39,0.0464056117739528
"MulRF","0",1,"Input: true",39,0.165172777567059
"DupTree","0",1,"Input: true",39,0.0806557818548754
"A-Pro","0",1,"Input: true",39,0.0299714315310121
"MulRF","0.2",1,"Input: true",39,0.153324621059
"DupTree","0.2",1,"Input: true",39,0.0880108457989991
"A-Pro","0.2",1,"Input: true",39,0.0488300700299442
"MulRF","1",1,"Input: true",39,0.164527969006449
"DupTree","1",1,"Input: true",39,0.0621860739192925
"A-Pro","1",1,"Input: true",39,0.0576632925216108
"MulRF","2",1,"Input: true",39,0.132210926096886
"DupTree","2",1,"Input: true",39,0.0853677223436534
"A-Pro","2",1,"Input: true",39,0.0401928130537271
"MulRF","5",1,"Input: true",39,0.179249047692865
"DupTree","5",1,"Input: true",39,0.0602759111090563
"A-Pro","5",1,"Input: true",39,0.0277123751491308
"MulRF","0",0,"Input: Est. (100bp)",40,0.132598568201065
"DupTree","0",0,"Input: Est. (100bp)",40,0.0501402658293955
"A-Pro","0",0,"Input: Est. (100bp)",40,0.0410573523212224
"MulRF","0.2",0,"Input: Est. (100bp)",40,0.102610232625157
"DupTree","0.2",0,"Input: Est. (100bp)",40,0.0837300958344713
"A-Pro","0.2",0,"Input: Est. (100bp)",40,0.0343989712372422
"MulRF","1",0,"Input: Est. (100bp)",40,0.141786464806646
"DupTree","1",0,"Input: Est. (100bp)",40,0.0517132000299171
"A-Pro","1",0,"Input: Est. (100bp)",40,0.0484195084311068
"MulRF","2",0,"Input: Est. (100bp)",40,0.140447725709528
"DupTree","2",0,"Input: Est. (100bp)",40,0.0714968862244859
"A-Pro","2",0,"Input: Est. (100bp)",40,0.0435740894358605
"MulRF","5",0,"Input: Est. (100bp)",40,0.161169326081872
"DupTree","5",0,"Input: Est. (100bp)",40,0.0935337161179632
"A-Pro","5",0,"Input: Est. (100bp)",40,0.0318928249366581
"MulRF","0",0.1,"Input: Est. (100bp)",40,0.158426327779889
"DupTree","0",0.1,"Input: Est. (100bp)",40,0.0883780829957686
"A-Pro","0",0.1,"Input: Est. (100bp)",40,0.0439754503499716
"MulRF","0.2",0.1,"Input: Est. (100bp)",40,0.143164264056832
"DupTree","0.2",0.1,"Input: Est. (100bp)",40,0.0807956768898293
"A-Pro","0.2",0.1,"Input: Est. (100bp)",40,0.030213377289474
"MulRF","1",0.1,"Input: Est. (100bp)",40,0.130130956955254
"DupTree","1",0.1,"Input: Est. (100bp)",40,0.0968104577506892
"A-Pro","1",0.1,"Input: Est. (100bp)",40,0.035567109612748
"MulRF","2",0.1,"Input: Est. (100bp)",40,0.116555871479213
"DupTree","2",0.1,"Input: Est. (100bp)",40,0.058143859973643
"A-Pro","2",0.1,"Input: Est. (100bp)",40,0.0543759191315621
"MulRF","5",0.1,"Input: Est. (100bp)",40,0.139671664703637
"DupTree","5",0.1,"Input: Est. (100bp)",40,0.0742206306196749
"A-Pro","5",0.1,"Input: Est. (100bp)",40,0.0397597835678607
"MulRF","0",0.5,"Input: Est. (100bp)",40,0.101579442527145
"DupTree","0",0.5,"Input: Est. (100bp)",40,0.088809685385786
"A-Pro","0",0.5,"Input: Est. (100bp)",40,0.0423505089245737
"MulRF","0.2",0.5,"Input: Est. (100bp)",40,0.112109419517219
"DupTree","0.2",0.5,"Input: Est. (100bp)",40,0.0599880639347248
"A-Pro","0.2",0.5,"Input: Est. (100bp)",40,0.0431980373803526
"MulRF","1",0.5,"Input: Est. (100bp)",40,0.1141394857876
"DupTree","1",0.5,"Input: Est. (100bp)",40,0.0623369100154378
"A-Pro","1",0.5,"Input: Est. (100bp)",40,0.0220741882547736
"MulRF","2",0.5,"Input: Est. (100bp)",40,0.11389002321288
"DupTree","2",0.5,"Input: Est. (100bp)",40,0.0576839318033308
"A-Pro","2",0.5,"Input: Est. (100bp)",40,0.0324632373359054
"MulRF","5",0.5,"Input: Est. (100bp)",40,0.131711948197335
"DupTree","5",0.5,"Input: Est. (100bp)",40,0.0568288879818283
"A-Pro","5",0.5,"Input: Est. (100bp)",40,0.040964466072619
"MulRF","0",1,"Input: Est. (100bp)",40,0.104487975910306
"DupTree","0",1,"Input: Est. (100bp)",40,0.0746252266457304
"A-Pro","0",1,"Input: Est. (100bp)",40,0.0332645854074508
"MulRF","0.2",1,"Input: Est. (100bp)",40,0.176658369898796
"DupTree","0.2",1,"Input: Est. (100bp)",40,0.0891531600384042
"A-Pro","0.2",1,"Input: Est. (100bp)",40,0.0445054212771356
"MulRF","1",1,"Input: Est. (100bp)",40,0.132036734763533
"DupTree","1",1,"Input: Est. (100bp)",40,0.0598832767573185
"A-Pro","1",1,"Input: Est. (100bp)",40,0.0279614972230047
"MulRF","2",1,"Input: Est. (100bp)",40,0.152361343931407
"DupTree","2",1,"Input: Est. (100bp)",40,0.0687227166839875
"A-Pro","2",1,"Input: Est. (100bp)",40,0.0318885520938784
"MulRF","5",1,"Input: Est. (100bp)",40,0.158908371888101
"DupTree","5",1,"Input: Est. (100bp)",40,0.0679683409514837
"A-Pro","5",1,"Input: Est. (100bp)",40,0.0412723776511848
"MulRF","0",0,"Input: Est. (500bp)",40,0.143242495395243
"DupTree","0",0,"Input: Est. (500bp)",40,0.0781054482795298
"A-Pro","0",0,"Input: Est. (500bp)",40,0.0436002533417195
"MulRF","0.2",0,"Input: Est. (500bp)",40,0.169578016046435
"DupTree","0.2",0,"Input: Est. (500bp)",40,0.0607593687367626
"A-Pro","0.2",0,"Input: Est. (500bp)",40,0.0460946646053344
"MulRF","1",0,"Input: Est. (500bp)",40,0.128296296093613
"DupTree","1",0,"Input: Est. (500bp)",40,0.0690478942007758
"A-Pro","1",0,"Input: Est. (500bp)",40,0.032808251529932
"MulRF","2",0,"Input: Est. (500bp)",40,0.138299256097525
"DupTree","2",0,"Input: Est. (500bp)",40,0.0612110920134
"A-Pro","2",0,"Input: Est. (500bp)",40,0.0422799673955888
"MulRF","5",0,"Input: Est. (500bp)",40,0.177679465468973
"DupTree","5",0,"Input: Est. (500bp)",40,0.0602942706784233
"A-Pro","5",0,"Input: Est. (500bp)",40,0.0497526200301945
"MulRF","0",0.1,"Input: Est. (500bp)",40,0.141633360181004
"DupTree","0",0.1,"Input: Est. (500bp)",40,0.0501551594235934
"A-Pro","0",0.1,"Input: Est. (500bp)",40,0.0270223665237427
"MulRF","0.2",0.1,"Input: Est. (500bp)",40,0.102281220126897
"DupTree","0.2",0.1,"Input: Est. (500bp)",40,0.0765520031563938
"A-Pro","0.2",0.1,"Input: Est. (500bp)",40,0.0437168332375586
"MulRF","1",0.1,"Input: Est. (500bp)",40,0.149924967139959
"DupTree","1",0.1,"Input: Est. (500bp)",40,0.0577330952510238
"A-Pro","1",0.1,"Input: Est. (500bp)",40,0.0320477614738047
"MulRF","2",0.1,"Input: Est. (500bp)",40,0.119412163477391
"DupTree","2",0.1,"Input: Est. (500bp)",40,0.0649858157383278
"A-Pro","2",0.1,"Input: Est. (500bp)",40,0.0511787670012563
"MulRF","5",0.1,"Input: Est. (500bp)",40,0.106118431799114
"DupTree","5",0.1,"Input: Est. (500bp)",40,0.0823446849011816
"A-Pro","5",0.1,"Input: Est. (500bp)",40,0.051819628868252
"MulRF","0",0.5,"Input: Est. (500bp)",40,0.139599569197744
"DupTree","0",0.5,"Input: Est. (500bp)",40,0.0731623999541625
"A-Pro","0",0.5,"Input: Est. (500bp)",40,0.0298165287356824
"MulRF","0.2",0.5,"Input: Est. (500bp)",40,0.141120552495122
"DupTree","0.2",0.5,"Input: Est. (500bp)",40,0.0742949770530686
"A-Pro","0.2",0.5,"Input: Est. (500bp)",40,0.0409815403819084
"MulRF","1",0.5,"Input: Est. (500bp)",40,0.104552034288645
"DupTree","1",0.5,"Input: Est. (500bp)",40,0.094438725814689
"A-Pro","1",0.5,"Input: Est. (500bp)",40,0.0598581378813833
"MulRF","2",0.5,"Input: Est. (500bp)",40,0.11069242823869
"DupTree","2",0.5,"Input: Est. (500bp)",40,0.0623271696618758
"A-Pro","2",0.5,"Input: Est. (500bp)",40,0.0435530490800738
"MulRF","5",0.5,"Input: Est. (500bp)",40,0.130590999741107
"DupTree","5",0.5,"Input: Est. (500bp)",40,0.0772678582346998
"A-Pro","5",0.5,"Input: Est. (500bp)",40,0.0269690694753081
"MulRF","0",1,"Input: Est. (500bp)",40,0.12483886918053
"DupTree","0",1,"Input: Est. (500bp)",40,0.0591509772115387
"A-Pro","0",1,"Input: Est. (500bp)",40,0.0333457159437239
"MulRF","0.2",1,"Input: Est. (500bp)",40,0.144044420663267
"DupTree","0.2",1,"Input: Est. (500bp)",40,0.0606057396857068
"A-Pro","0.2",1,"Input: Est. (500bp)",40,0.031883645830676
"MulRF","1",1,"Input: Est. (500bp)",40,0.132347983326763
"DupTree","1",1,"Input: Est. (500bp)",40,0.0933352203806862
"A-Pro","1",1,"Input: Est. (500bp)",40,0.0568248944729567
"MulRF","2",1,"Input: Est. (500bp)",40,0.171440524514765
"DupTree","2",1,"Input: Est. (500bp)",40,0.087855718517676
"A-Pro","2",1,"Input: Est. (500bp)",40,0.0409353270661086
"MulRF","5",1,"Input: Est. (500bp)",40,0.136644115988165
"DupTree","5",1,"Input: Est. (500bp)",40,0.0624258036375977
"A-Pro","5",1,"Input: Est. (500bp)",40,0.0334217122476548
"MulRF","0",0,"Input: true",40,0.126798452641815
"DupTree","0",0,"Input: true",40,0.0908397721126676
"A-Pro","0",0,"Input: true",40,0.0325201636552811
"MulRF","0.2",0,"Input: true",40,0.1415909502469
"DupTree","0.2",0,"Input: true",40,0.0826324304915033
"A-Pro","0.2",0,"Input: true",40,0.0238757138326764
"MulRF","1",0,"Input: true",40,0.158551018126309
"DupTree","1",0,"Input: true",40,0.0911398661322892
"A-Pro","1",0,"Input: true",40,0.0303385851718485
"MulRF","2",0,"Input: true",40,0.130390963014215
"DupTree","2",0,"Input: true",40,0.0847841219743714
"A-Pro","2",0,"Input: true",40,0.0388591766916215
"MulRF","5",0,"Input: true",40,0.125680616889149
"DupTree","5",0,"Input: true",40,0.0901813512551598
"A-Pro","5",0,"Input: true",40,0.040550172990188
"MulRF","0",0.1,"Input: true",40,0.110798995550722
"DupTree","0",0.1,"Input: true",40,0.0674293907475658
"A-Pro","0",0.1,"Input: true",40,0.0432739213109016
"MulRF","0.2",0.1,"Input: true",40,0.178150604274124
"DupTree","0.2",0.1,"Input: true",40,0.0981202966300771
"A-Pro","0.2",0.1,"Input: true",40,0.0564857344888151
"MulRF","1",0.1,"Input: true",40,0.110737601444125
"DupTree","1",0.1,"Input: true",40,0.09955858590547
"A-Pro","1",0.1,"Input: true",40,0.0487214470561594
"MulRF","2",0.1,"Input: true",40,0.176779326088727
"DupTree","2",0.1,"Input: true",40,0.0810121979215182
"A-Pro","2",0.1,"Input: true",40,0.0295584779605269
"MulRF","5",0.1,"Input: true",40,0.119746433645487
"DupTree","5",0.1,"Input: true",40,0.0839897920028307
"A-Pro","5",0.1,"Input: true",40,0.0550371360685676
"MulRF","0",0.5,"Input: true",40,0.10420731248334
"DupTree","0",0.5,"Input: true",40,0.0901158989057876
"A-Pro","0",0.5,"Input: true",40,0.0258912540692836
"MulRF","0.2",0.5,"Input: true",40,0.13192686798051
"DupTree","0.2",0.5,"Input: true",40,0.0943494301871397
"A-Pro","0.2",0.5,"Input: true",40,0.0488421598542482
"MulRF","1",0.5,"Input: true",40,0.178749557193369
"DupTree","1",0.5,"Input: true",40,0.0823223789338954
"A-Pro","1",0.5,"Input: true",40,0.0404142638109624
"MulRF","2",0.5,"Input: true",40,0.128871035594493
"DupTree","2",0.5,"Input: true",40,0.0659547606715933
"A-Pro","2",0.5,"Input: true",40,0.0588408831786364
"MulRF","5",0.5,"Input: true",40,0.149594106394798
"DupTree","5",0.5,"Input: true",40,0.0790346991387196
"A-Pro","5",0.5,"Input: true",40,0.0384146991930902
"MulRF","0",1,"Input: true",40,0.113942524604499
"DupTree","0",1,"Input: true",40,0.0702614004723728
"A-Pro","0",1,"Input: true",40,0.0567072382289916
"MulRF","0.2",1,"Input: true",40,0.157842873763293
"DupTree","0.2",1,"Input: true",40,0.0597170095425099
"A-Pro","0.2",1,"Input: true",40,0.0326494079176336
"MulRF","1",1,"Input: true",40,0.134009748622775
"DupTree","1",1,"Input: true",40,0.0511512672761455
"A-Pro","1",1,"Input: true",40,0.0490102416556328
"MulRF","2",1,"Input: true",40,0.158740848191082
"DupTree","2",1,"Input: true",40,0.0907235799822956
"A-Pro","2",1,"Input: true",40,0.0217452756687999
"MulRF","5",1,"Input: true",40,0.176610317584127
"DupTree","5",1,"Input: true",40,0.0890491133672185
"A-Pro","5",1,"Input: true",40,0.0228139969427139
"MulRF","0",0,"Input: Est. (100bp)",41,0.133233639635146
"DupTree","0",0,"Input: Est. (100bp)",41,0.0960163468727842
"A-Pro","0",0,"Input: Est. (100bp)",41,0.0338125597499311
"MulRF","0.2",0,"Input: Est. (100bp)",41,0.178972844164819
"DupTree","0.2",0,"Input: Est. (100bp)",41,0.0764068645774387
"A-Pro","0.2",0,"Input: Est. (100bp)",41,0.0587916706968099
"MulRF","1",0,"Input: Est. (100bp)",41,0.124603029564023
"DupTree","1",0,"Input: Est. (100bp)",41,0.0812015032046475
"A-Pro","1",0,"Input: Est. (100bp)",41,0.0381955630052835
"MulRF","2",0,"Input: Est. (100bp)",41,0.132600976042449
"DupTree","2",0,"Input: Est. (100bp)",41,0.0673649297445081
"A-Pro","2",0,"Input: Est. (100bp)",41,0.025347237829119
"MulRF","5",0,"Input: Est. (100bp)",41,0.137625047098845
"DupTree","5",0,"Input: Est. (100bp)",41,0.0633171621477231
"A-Pro","5",0,"Input: Est. (100bp)",41,0.0316703392844647
"MulRF","0",0.1,"Input: Est. (100bp)",41,0.174155773706734
"DupTree","0",0.1,"Input: Est. (100bp)",41,0.0626461267471314
"A-Pro","0",0.1,"Input: Est. (100bp)",41,0.0422823004517704
"MulRF","0.2",0.1,"Input: Est. (100bp)",41,0.118115001115948
"DupTree","0.2",0.1,"Input: Est. (100bp)",41,0.0736929019563831
"A-Pro","0.2",0.1,"Input: Est. (100bp)",41,0.0570155388582498
"MulRF","1",0.1,"Input: Est. (100bp)",41,0.139198846053332
"DupTree","1",0.1,"Input: Est. (100bp)",41,0.0608596208505333
"A-Pro","1",0.1,"Input: Est. (100bp)",41,0.022304195407778
"MulRF","2",0.1,"Input: Est. (100bp)",41,0.102307632882148
"DupTree","2",0.1,"Input: Est. (100bp)",41,0.0715014652698301
"A-Pro","2",0.1,"Input: Est. (100bp)",41,0.0219004797190428
"MulRF","5",0.1,"Input: Est. (100bp)",41,0.12378793142736
"DupTree","5",0.1,"Input: Est. (100bp)",41,0.0839083578903228
"A-Pro","5",0.1,"Input: Est. (100bp)",41,0.0228608233202249
"MulRF","0",0.5,"Input: Est. (100bp)",41,0.107568916678429
"DupTree","0",0.5,"Input: Est. (100bp)",41,0.0905568737187423
"A-Pro","0",0.5,"Input: Est. (100bp)",41,0.0258266792539507
"MulRF","0.2",0.5,"Input: Est. (100bp)",41,0.102657502684742
"DupTree","0.2",0.5,"Input: Est. (100bp)",41,0.0798424958833493
"A-Pro","0.2",0.5,"Input: Est. (100bp)",41,0.0400230509322137
"MulRF","1",0.5,"Input: Est. (100bp)",41,0.1553416675888
"DupTree","1",0.5,"Input: Est. (100bp)",41,0.0970458028721623
"A-Pro","1",0.5,"Input: Est. (100bp)",41,0.0478425203543156
"MulRF","2",0.5,"Input: Est. (100bp)",41,0.11209704823792
"DupTree","2",0.5,"Input: Est. (100bp)",41,0.0602965914295055
"A-Pro","2",0.5,"Input: Est. (100bp)",41,0.0371850776206702
"MulRF","5",0.5,"Input: Est. (100bp)",41,0.122799414154142
"DupTree","5",0.5,"Input: Est. (100bp)",41,0.0681778144324198
"A-Pro","5",0.5,"Input: Est. (100bp)",41,0.0476433644723147
"MulRF","0",1,"Input: Est. (100bp)",41,0.134008065871894
"DupTree","0",1,"Input: Est. (100bp)",41,0.0893511879607104
"A-Pro","0",1,"Input: Est. (100bp)",41,0.0300128696579486
"MulRF","0.2",1,"Input: Est. (100bp)",41,0.165471555031836
"DupTree","0.2",1,"Input: Est. (100bp)",41,0.0715233033173718
"A-Pro","0.2",1,"Input: Est. (100bp)",41,0.0411614700034261
"MulRF","1",1,"Input: Est. (100bp)",41,0.152376793920994
"DupTree","1",1,"Input: Est. (100bp)",41,0.0655538592487574
"A-Pro","1",1,"Input: Est. (100bp)",41,0.0362344862520695
"MulRF","2",1,"Input: Est. (100bp)",41,0.10068169362843
"DupTree","2",1,"Input: Est. (100bp)",41,0.0837597828824073
